id,Agemin-max_normalized,Academic Pressuremin-max_normalized,CGPAmin-max_normalized,Study Satisfactionmin-max_normalized,Study Hoursmin-max_normalized,Financial Stressmin-max_normalized
87263,0.17073170731707318,1.0,0.625,0.6,0.8333333333333334,1.0
87267,0.04878048780487805,1.0,0.993,0.8,0.6666666666666666,1.0
87268,0.14634146341463414,0.6,0.5740000000000001,1.0,0.9166666666666666,1.0
87272,0.12195121951219512,0.2,0.575,0.8,0.0,0.0
87278,0.07317073170731707,0.4,0.787,1.0,0.8333333333333334,0.0
87280,0.24390243902439024,0.2,0.506,0.8,0.16666666666666666,0.75
87282,0.0975609756097561,1.0,0.892,1.0,0.5,0.0
87284,0.21951219512195122,0.6,0.79,0.6,0.75,1.0
87285,0.14634146341463414,0.6,0.5860000000000001,1.0,0.8333333333333334,0.5
87287,0.36585365853658536,0.6,0.617,0.6,0.6666666666666666,1.0
87288,0.14634146341463414,0.4,0.5650000000000001,0.8,0.6666666666666666,0.0
87291,0.3902439024390244,1.0,0.564,0.4,0.3333333333333333,0.25
87297,0.36585365853658536,0.6,0.579,0.2,0.9166666666666666,0.5
87298,0.21951219512195122,0.4,0.9710000000000001,0.4,1.0,1.0
87299,0.34146341463414637,0.6,0.603,1.0,0.0,0.0
87302,0.21951219512195122,1.0,0.73,0.4,0.8333333333333334,0.75
87304,0.0,1.0,0.588,0.4,0.9166666666666666,0.5
87305,0.24390243902439024,0.8,0.8039999999999999,0.2,1.0,1.0
87317,0.24390243902439024,0.6,0.817,0.4,0.25,1.0
87320,0.04878048780487805,1.0,0.9720000000000001,0.6,0.6666666666666666,0.25
87323,0.3170731707317073,0.2,0.8960000000000001,1.0,0.3333333333333333,0.75
87331,0.3902439024390244,0.6,0.829,0.6,0.9166666666666666,0.5
87333,0.07317073170731707,0.4,0.905,0.6,0.6666666666666666,1.0
87335,0.12195121951219512,0.6,0.944,1.0,0.6666666666666666,0.5
87337,0.1951219512195122,1.0,0.891,0.6,0.6666666666666666,0.75
87342,0.17073170731707318,1.0,0.921,0.4,0.5833333333333334,0.75
87346,0.14634146341463414,1.0,0.585,0.6,0.25,1.0
87356,0.2682926829268293,0.4,0.892,0.6,0.0,0.25
87360,0.17073170731707318,1.0,0.749,0.4,0.5833333333333334,0.25
87364,0.24390243902439024,1.0,0.9039999999999999,0.4,0.5,0.5
87365,0.36585365853658536,0.2,0.506,0.8,0.5833333333333334,0.25
87366,0.2926829268292683,0.6,0.585,1.0,0.16666666666666666,0.0
87372,0.0975609756097561,0.4,0.557,1.0,0.75,0.75
87381,0.12195121951219512,1.0,0.858,0.2,0.8333333333333334,0.75
87386,0.17073170731707318,0.6,0.9630000000000001,0.8,0.9166666666666666,1.0
87388,0.36585365853658536,0.4,0.7769999999999999,1.0,0.9166666666666666,1.0
87390,0.2926829268292683,0.6,0.5740000000000001,0.2,0.08333333333333333,1.0
87392,0.3902439024390244,0.8,0.9339999999999999,0.4,0.75,0.5
87397,0.0,1.0,0.725,0.6,0.8333333333333334,1.0
87407,0.3170731707317073,0.4,0.683,0.8,0.6666666666666666,0.25
87408,0.07317073170731707,0.6,0.8560000000000001,0.2,0.9166666666666666,0.25
87412,0.14634146341463414,0.8,0.8949999999999999,0.6,0.8333333333333334,0.75
87418,0.2682926829268293,1.0,0.579,0.8,0.4166666666666667,1.0
87422,0.04878048780487805,0.6,0.8539999999999999,1.0,0.5,0.75
87426,0.2926829268292683,0.8,0.576,0.6,0.08333333333333333,0.25
87437,0.3902439024390244,0.4,0.9630000000000001,0.8,0.9166666666666666,0.0
87438,0.04878048780487805,0.6,0.835,0.4,0.25,0.75
87443,0.1951219512195122,0.4,0.9560000000000001,1.0,0.9166666666666666,0.0
87447,0.2682926829268293,0.6,0.859,0.4,0.8333333333333334,1.0
87454,0.36585365853658536,0.6,0.8699999999999999,0.6,0.0,0.0
87457,0.34146341463414637,0.8,0.925,0.4,0.75,0.5
87459,0.34146341463414637,0.8,0.808,0.2,0.25,0.0
87460,0.34146341463414637,0.8,0.892,0.4,0.8333333333333334,0.0
87468,0.36585365853658536,0.6,0.897,0.6,0.8333333333333334,1.0
87470,0.34146341463414637,0.4,0.974,1.0,0.16666666666666666,0.0
87477,0.21951219512195122,0.2,0.844,0.2,0.8333333333333334,0.75
87479,0.34146341463414637,0.6,0.728,0.2,0.9166666666666666,1.0
87482,0.17073170731707318,0.6,0.753,0.8,0.8333333333333334,0.0
87484,0.14634146341463414,0.6,0.512,0.2,0.5,0.75
87486,0.3902439024390244,0.2,0.608,0.8,0.5833333333333334,0.75
87488,0.12195121951219512,1.0,0.8539999999999999,0.4,0.5,1.0
87494,0.3170731707317073,0.6,0.829,1.0,0.75,0.0
87496,0.0,1.0,0.61,0.2,0.9166666666666666,0.5
87499,0.3170731707317073,0.4,0.9710000000000001,0.4,0.3333333333333333,1.0
87500,0.24390243902439024,0.2,0.788,1.0,0.9166666666666666,0.0
87506,0.04878048780487805,1.0,0.985,0.4,0.08333333333333333,0.5
87512,0.04878048780487805,0.2,0.993,0.8,0.5,0.5
87518,0.36585365853658536,0.8,0.675,0.6,1.0,0.25
87521,0.024390243902439025,1.0,0.874,0.6,0.9166666666666666,0.5
87522,0.12195121951219512,0.2,0.993,0.4,0.6666666666666666,0.25
87532,0.24390243902439024,0.8,0.532,0.2,0.8333333333333334,0.75
87533,0.14634146341463414,0.4,0.808,1.0,0.0,0.25
87540,0.17073170731707318,0.6,0.726,0.4,0.75,0.25
87545,0.04878048780487805,1.0,0.71,0.4,0.9166666666666666,0.75
87557,0.3902439024390244,0.6,0.897,0.2,0.16666666666666666,0.0
87560,0.14634146341463414,1.0,0.8949999999999999,0.8,0.8333333333333334,0.25
87568,0.04878048780487805,0.6,0.647,0.4,0.5,0.75
87569,0.2926829268292683,0.6,0.683,0.4,0.0,0.0
87570,0.3170731707317073,1.0,0.5740000000000001,0.6,0.08333333333333333,0.0
87578,0.3170731707317073,0.2,0.637,0.4,0.0,1.0
87580,0.17073170731707318,0.4,0.891,0.8,0.9166666666666666,1.0
87581,0.14634146341463414,0.8,0.616,0.2,1.0,1.0
87599,0.14634146341463414,0.2,0.782,0.8,0.25,0.5
87603,0.14634146341463414,1.0,0.721,0.2,1.0,0.75
87605,0.024390243902439025,0.4,0.7769999999999999,0.6,0.5,0.5
87608,0.07317073170731707,0.8,0.875,0.2,0.5833333333333334,0.0
87611,0.07317073170731707,1.0,0.994,0.4,0.8333333333333334,0.75
87612,0.0975609756097561,1.0,0.99,0.8,0.8333333333333334,0.5
87613,0.36585365853658536,0.4,0.85,0.8,0.5833333333333334,0.25
87614,0.36585365853658536,1.0,0.689,0.8,0.6666666666666666,0.75
87621,0.17073170731707318,0.4,0.8140000000000001,0.8,0.4166666666666667,0.75
87626,0.36585365853658536,0.2,0.674,0.6,0.6666666666666666,0.5
87629,0.2926829268292683,0.6,0.537,0.8,0.5,0.0
87631,0.024390243902439025,0.6,0.532,0.2,0.6666666666666666,0.75
87636,0.07317073170731707,0.4,0.537,0.6,0.3333333333333333,0.25
87638,0.07317073170731707,0.8,0.78,0.8,0.6666666666666666,1.0
87664,0.17073170731707318,0.6,0.9289999999999999,0.4,0.8333333333333334,0.5
87667,0.17073170731707318,0.4,0.994,0.4,0.75,0.5
87670,0.0975609756097561,0.2,0.992,0.6,0.8333333333333334,0.25
87680,0.024390243902439025,0.8,0.921,0.2,0.5833333333333334,0.25
87682,0.36585365853658536,0.4,0.616,0.6,0.3333333333333333,0.0
87684,0.14634146341463414,0.6,0.9880000000000001,1.0,0.08333333333333333,0.0
87702,0.24390243902439024,0.4,0.768,0.6,0.6666666666666666,0.0
87704,0.04878048780487805,0.4,0.889,0.4,0.16666666666666666,0.5
87705,0.24390243902439024,0.8,0.603,0.4,0.75,0.5
87710,0.14634146341463414,1.0,0.7769999999999999,0.4,0.9166666666666666,0.5
87715,0.14634146341463414,0.4,0.8880000000000001,0.8,0.5,0.75
87716,0.2926829268292683,0.8,0.771,0.4,0.6666666666666666,0.5
87719,0.0,1.0,0.722,0.4,0.75,0.5
87723,0.2682926829268293,0.4,0.95,0.2,0.8333333333333334,0.75
87725,0.36585365853658536,0.2,0.7849999999999999,0.2,0.25,0.25
87729,0.17073170731707318,0.4,0.558,0.4,0.3333333333333333,0.75
87733,0.17073170731707318,0.8,0.5599999999999999,0.2,0.9166666666666666,1.0
87734,0.1951219512195122,1.0,0.9890000000000001,0.4,0.4166666666666667,0.25
87741,0.3170731707317073,1.0,0.588,0.4,0.6666666666666666,1.0
87749,0.07317073170731707,0.8,0.8699999999999999,0.4,0.5833333333333334,0.5
87756,0.12195121951219512,1.0,0.748,0.2,0.8333333333333334,0.75
87762,0.24390243902439024,0.8,0.8039999999999999,0.2,0.3333333333333333,0.25
87766,0.04878048780487805,0.4,0.869,1.0,0.4166666666666667,0.5
87767,0.3902439024390244,0.2,0.53,0.2,0.75,0.25
87769,0.12195121951219512,1.0,0.5980000000000001,1.0,0.4166666666666667,0.0
87773,0.14634146341463414,0.6,0.608,1.0,0.9166666666666666,0.25
87776,0.21951219512195122,0.2,0.7849999999999999,1.0,1.0,0.0
87779,0.24390243902439024,0.4,0.537,0.8,0.0,1.0
87786,0.07317073170731707,0.6,0.984,0.8,1.0,0.5
87794,0.0975609756097561,0.2,0.819,0.2,0.3333333333333333,1.0
87797,0.04878048780487805,0.6,0.8880000000000001,1.0,0.8333333333333334,1.0
87799,0.36585365853658536,0.6,0.67,0.6,0.08333333333333333,0.75
87800,0.04878048780487805,0.2,0.8539999999999999,0.6,0.4166666666666667,0.0
87803,0.2926829268292683,0.6,0.794,0.6,0.8333333333333334,0.25
87812,0.17073170731707318,0.2,0.875,0.8,0.8333333333333334,0.25
87820,0.2926829268292683,0.6,0.921,0.6,0.4166666666666667,0.75
87821,0.024390243902439025,1.0,0.621,1.0,0.08333333333333333,0.0
87826,0.36585365853658536,1.0,0.966,0.4,0.8333333333333334,0.5
87844,0.0975609756097561,0.6,0.992,0.6,0.3333333333333333,0.5
87848,0.36585365853658536,0.6,0.625,0.6,1.0,0.0
87852,0.14634146341463414,0.6,0.969,0.4,0.6666666666666666,0.5
87860,0.14634146341463414,0.6,0.8460000000000001,0.2,0.3333333333333333,0.5
87870,0.14634146341463414,0.8,0.73,0.2,0.9166666666666666,1.0
87871,0.34146341463414637,0.6,0.858,0.2,0.5,0.0
87876,0.3170731707317073,0.4,0.653,0.6,0.75,0.25
87878,0.17073170731707318,0.6,0.588,0.8,0.5,0.25
87881,0.2682926829268293,0.8,0.5269999999999999,0.8,0.08333333333333333,0.25
87886,0.3170731707317073,0.8,0.8039999999999999,0.4,0.8333333333333334,1.0
87893,0.14634146341463414,0.8,0.557,0.8,0.6666666666666666,0.0
87895,0.2926829268292683,0.8,0.661,0.2,0.75,0.5
87900,0.2682926829268293,0.6,0.625,0.6,1.0,0.5
87902,0.24390243902439024,0.8,0.931,0.4,0.6666666666666666,0.5
87903,0.36585365853658536,0.2,0.636,0.2,0.16666666666666666,0.75
87907,0.0,0.8,0.917,0.8,0.5833333333333334,0.0
87909,0.24390243902439024,0.6,0.702,0.8,0.8333333333333334,1.0
87913,0.21951219512195122,1.0,0.8039999999999999,0.2,0.08333333333333333,0.5
87915,0.12195121951219512,0.8,0.9630000000000001,0.4,0.75,0.5
87919,0.12195121951219512,0.2,0.8039999999999999,0.8,0.5833333333333334,0.25
87920,0.2682926829268293,1.0,0.704,0.8,1.0,0.25
87931,0.12195121951219512,1.0,0.892,0.4,0.5,0.25
87936,0.36585365853658536,0.4,0.6910000000000001,0.6,0.8333333333333334,0.0
87947,0.24390243902439024,1.0,0.725,0.4,0.6666666666666666,0.75
87949,0.2682926829268293,0.4,0.788,1.0,0.16666666666666666,0.0
87958,0.0,0.8,0.651,0.4,0.8333333333333334,0.5
87960,0.3902439024390244,0.4,0.8230000000000001,0.4,0.0,0.25
87962,0.34146341463414637,0.2,0.548,1.0,0.16666666666666666,0.75
87968,0.17073170731707318,0.4,0.772,0.8,0.75,1.0
87969,0.04878048780487805,0.4,0.8240000000000001,0.8,1.0,0.0
87977,0.04878048780487805,0.6,0.8640000000000001,0.6,1.0,1.0
87979,0.21951219512195122,0.2,0.724,0.6,1.0,0.0
87987,0.21951219512195122,0.8,0.665,0.6,0.5833333333333334,1.0
87991,0.34146341463414637,0.8,0.792,0.4,0.75,0.25
87995,0.21951219512195122,0.2,0.9390000000000001,0.2,1.0,0.75
88000,0.0,0.6,0.967,0.4,0.4166666666666667,0.0
88001,0.2682926829268293,1.0,0.678,0.6,1.0,1.0
88004,0.07317073170731707,0.2,0.682,0.2,0.08333333333333333,0.25
88005,0.0,0.6,0.6519999999999999,0.6,0.8333333333333334,1.0
88010,0.34146341463414637,1.0,0.752,0.8,0.6666666666666666,1.0
88012,0.1951219512195122,0.6,0.9720000000000001,0.4,1.0,1.0
88017,0.2926829268292683,0.4,0.954,0.8,0.5833333333333334,0.25
88019,0.21951219512195122,0.2,0.8039999999999999,0.2,0.6666666666666666,0.75
88045,0.0975609756097561,0.6,0.924,0.8,0.16666666666666666,0.25
88046,0.2682926829268293,0.4,0.9789999999999999,1.0,0.0,1.0
88050,0.3170731707317073,0.4,0.617,0.4,0.6666666666666666,0.25
88054,0.4146341463414634,0.2,0.5860000000000001,0.6,0.25,0.25
88059,0.36585365853658536,1.0,0.8949999999999999,0.4,1.0,1.0
88062,0.14634146341463414,0.4,0.8539999999999999,1.0,0.4166666666666667,1.0
88067,0.3902439024390244,0.6,0.71,0.8,0.0,0.25
88070,0.14634146341463414,1.0,0.5860000000000001,0.2,1.0,1.0
88074,0.3902439024390244,0.6,0.9960000000000001,1.0,0.4166666666666667,0.0
88080,0.2682926829268293,0.4,0.944,0.6,0.6666666666666666,0.75
88081,0.2682926829268293,0.2,0.8949999999999999,0.6,0.4166666666666667,0.0
88083,0.36585365853658536,0.6,0.546,1.0,0.3333333333333333,0.75
88087,0.21951219512195122,0.6,0.787,0.8,0.75,0.0
88094,0.3902439024390244,0.8,0.5389999999999999,1.0,0.9166666666666666,0.5
88097,0.24390243902439024,0.4,0.891,0.6,0.6666666666666666,0.25
88102,0.07317073170731707,0.6,0.9410000000000001,0.2,0.8333333333333334,0.0
88114,0.12195121951219512,0.2,0.638,0.4,0.5833333333333334,1.0
88124,0.0975609756097561,0.4,0.8779999999999999,0.8,0.8333333333333334,0.5
88130,0.34146341463414637,0.8,0.808,0.8,0.5833333333333334,1.0
88131,0.12195121951219512,1.0,0.5559999999999999,1.0,0.5833333333333334,0.25
88141,0.17073170731707318,0.8,0.768,0.8,0.16666666666666666,0.0
88143,0.3170731707317073,0.2,0.5820000000000001,0.2,1.0,0.75
88146,0.21951219512195122,0.8,0.5700000000000001,0.6,0.5833333333333334,0.75
88147,0.0,0.8,0.688,0.8,0.8333333333333334,0.0
88152,0.024390243902439025,1.0,0.508,0.2,1.0,0.75
88157,0.3902439024390244,0.2,0.794,0.4,0.25,0.25
88174,0.21951219512195122,0.6,0.859,0.8,0.9166666666666666,0.5
88179,0.14634146341463414,0.6,0.625,0.4,0.6666666666666666,1.0
88188,0.36585365853658536,1.0,0.633,0.6,0.08333333333333333,0.5
88204,0.024390243902439025,1.0,0.511,0.4,0.75,0.75
88214,0.24390243902439024,0.2,0.985,1.0,0.4166666666666667,1.0
88217,0.07317073170731707,0.8,0.608,0.2,0.8333333333333334,0.25
88219,0.0,0.6,0.564,0.8,0.6666666666666666,1.0
88222,0.3902439024390244,0.4,0.8640000000000001,0.8,0.0,0.0
88225,0.1951219512195122,0.8,0.585,0.6,1.0,0.75
88226,0.2682926829268293,1.0,0.8240000000000001,0.6,0.5,0.5
88227,0.024390243902439025,0.6,0.788,0.2,1.0,0.5
88228,0.0975609756097561,0.8,0.7030000000000001,0.8,0.9166666666666666,0.75
88237,0.14634146341463414,0.8,0.575,1.0,0.9166666666666666,1.0
88239,0.0,0.6,0.993,0.8,0.9166666666666666,1.0
88245,0.36585365853658536,0.2,0.858,0.2,0.9166666666666666,0.75
88249,0.024390243902439025,0.4,0.794,1.0,0.6666666666666666,1.0
88250,0.3170731707317073,0.8,0.5700000000000001,0.8,0.16666666666666666,0.25
88254,0.0,1.0,0.787,1.0,0.5833333333333334,0.25
88257,0.14634146341463414,0.8,0.9390000000000001,0.8,0.8333333333333334,0.75
88268,0.024390243902439025,0.8,0.71,0.2,0.25,0.5
88270,0.024390243902439025,0.2,0.724,0.2,0.5,0.75
88286,0.17073170731707318,0.8,0.8039999999999999,0.2,1.0,1.0
88300,0.04878048780487805,1.0,0.512,0.4,0.25,1.0
88302,0.14634146341463414,0.4,0.8039999999999999,0.4,0.25,0.75
88303,0.17073170731707318,0.6,0.874,0.6,0.3333333333333333,0.0
88327,0.24390243902439024,1.0,0.558,0.4,0.25,0.75
88331,0.17073170731707318,0.6,0.9390000000000001,0.4,0.3333333333333333,0.0
88333,0.0,1.0,0.9720000000000001,0.8,0.6666666666666666,0.75
88335,0.12195121951219512,0.8,0.627,0.8,0.6666666666666666,0.0
88338,0.3170731707317073,0.2,0.621,1.0,1.0,0.0
88341,0.3902439024390244,0.2,0.709,0.8,0.75,1.0
88344,0.34146341463414637,0.6,0.89,0.8,0.8333333333333334,0.25
88352,0.34146341463414637,0.6,0.8039999999999999,0.6,0.5833333333333334,0.5
88366,0.24390243902439024,0.6,0.686,0.8,1.0,0.25
88375,0.1951219512195122,1.0,0.638,0.2,0.3333333333333333,0.5
88378,0.3902439024390244,0.2,0.852,0.8,0.16666666666666666,0.0
88379,0.2682926829268293,1.0,0.627,0.2,0.75,1.0
88380,0.14634146341463414,0.2,0.621,0.8,1.0,0.25
88381,0.3170731707317073,0.4,0.704,0.8,0.8333333333333334,0.75
88385,0.36585365853658536,0.6,0.858,0.2,0.5,0.5
88388,0.04878048780487805,1.0,0.725,0.6,0.6666666666666666,0.5
88397,0.0975609756097561,1.0,0.9490000000000001,0.4,0.5833333333333334,0.5
88401,0.24390243902439024,0.6,0.817,1.0,1.0,0.25
88407,0.36585365853658536,1.0,0.852,0.8,1.0,1.0
88414,0.2926829268292683,0.2,0.771,0.6,0.08333333333333333,0.75
88431,0.04878048780487805,0.6,0.858,0.6,0.8333333333333334,0.75
88442,0.2682926829268293,0.4,0.8039999999999999,1.0,0.16666666666666666,0.75
88445,0.2926829268292683,0.8,0.892,0.4,0.6666666666666666,0.5
88450,0.14634146341463414,0.2,0.974,0.8,0.0,0.25
88465,0.14634146341463414,1.0,0.514,0.2,0.3333333333333333,0.75
88468,0.17073170731707318,0.6,0.991,1.0,0.8333333333333334,0.25
88470,0.17073170731707318,1.0,0.881,0.4,0.5833333333333334,1.0
88472,0.04878048780487805,0.6,0.8210000000000001,0.2,0.3333333333333333,0.75
88477,0.0975609756097561,1.0,0.5559999999999999,0.2,0.8333333333333334,0.75
88483,0.12195121951219512,0.2,0.984,1.0,0.4166666666666667,0.25
88484,0.17073170731707318,0.8,0.6519999999999999,0.4,0.3333333333333333,0.0
88501,0.12195121951219512,0.6,0.897,0.6,0.8333333333333334,1.0
88504,0.24390243902439024,0.2,0.9720000000000001,0.6,0.5,0.0
88514,0.07317073170731707,0.8,0.9720000000000001,0.4,0.8333333333333334,0.75
88536,0.0,0.4,0.7769999999999999,1.0,0.3333333333333333,0.5
88541,0.24390243902439024,0.6,0.974,0.8,0.9166666666666666,1.0
88551,0.36585365853658536,0.6,0.9710000000000001,0.4,0.0,1.0
88555,0.12195121951219512,0.6,0.891,0.6,0.5833333333333334,1.0
88564,0.0975609756097561,1.0,0.8699999999999999,0.2,0.5,0.5
88566,0.3170731707317073,1.0,0.792,0.8,0.8333333333333334,0.75
88571,0.2926829268292683,0.4,0.8130000000000001,0.8,0.4166666666666667,0.5
88572,0.24390243902439024,1.0,0.7769999999999999,1.0,0.8333333333333334,1.0
88580,0.17073170731707318,0.6,0.825,0.4,0.9166666666666666,0.5
88582,0.07317073170731707,0.8,0.9720000000000001,0.2,0.5833333333333334,1.0
88584,0.24390243902439024,0.2,0.557,0.8,0.16666666666666666,0.5
88600,0.34146341463414637,1.0,0.808,0.2,0.9166666666666666,0.75
88604,0.1951219512195122,0.4,0.725,0.8,0.0,0.5
88611,0.12195121951219512,0.8,0.8140000000000001,0.4,0.8333333333333334,0.25
88623,0.0975609756097561,0.6,0.942,0.2,1.0,1.0
88630,0.14634146341463414,0.6,0.9720000000000001,0.2,0.0,0.75
88632,0.07317073170731707,0.8,0.944,1.0,0.8333333333333334,1.0
88639,0.24390243902439024,0.6,0.881,0.6,0.8333333333333334,1.0
88641,0.14634146341463414,1.0,0.89,0.6,0.8333333333333334,1.0
88647,0.14634146341463414,0.4,0.541,0.8,0.75,0.5
88656,0.2682926829268293,0.4,0.642,1.0,1.0,0.75
88660,0.12195121951219512,1.0,0.8140000000000001,0.8,0.5833333333333334,0.75
88664,0.14634146341463414,0.8,0.564,1.0,0.4166666666666667,0.25
88668,0.04878048780487805,1.0,0.9560000000000001,0.8,0.5,0.0
88679,0.04878048780487805,0.6,0.8320000000000001,0.4,0.5,0.25
88681,0.34146341463414637,1.0,0.721,1.0,0.8333333333333334,1.0
88682,0.4146341463414634,0.2,0.525,0.2,0.9166666666666666,0.0
88704,0.3170731707317073,0.4,0.5269999999999999,0.4,0.4166666666666667,0.75
88720,0.3170731707317073,0.6,0.61,0.8,0.6666666666666666,0.75
88721,0.0975609756097561,0.6,0.665,0.2,0.16666666666666666,0.75
88722,0.04878048780487805,1.0,0.532,0.6,1.0,0.25
88728,0.21951219512195122,0.2,0.6559999999999999,0.2,0.5833333333333334,0.25
88733,0.2682926829268293,0.8,0.8039999999999999,0.6,1.0,1.0
88739,0.0975609756097561,0.8,0.9390000000000001,0.4,0.8333333333333334,0.25
88740,0.04878048780487805,0.8,0.921,0.4,1.0,1.0
88749,0.04878048780487805,0.6,0.588,0.6,0.5833333333333334,0.25
88753,0.14634146341463414,0.6,0.5599999999999999,0.2,0.3333333333333333,0.25
88754,0.0975609756097561,0.6,0.9710000000000001,0.6,0.8333333333333334,1.0
88759,0.24390243902439024,0.2,0.5509999999999999,0.8,0.25,0.5
88762,0.14634146341463414,0.6,0.8960000000000001,0.6,0.4166666666666667,0.5
88772,0.34146341463414637,0.4,0.564,0.6,0.16666666666666666,0.25
88780,0.04878048780487805,0.6,0.8619999999999999,0.4,0.9166666666666666,1.0
88786,0.21951219512195122,0.6,0.881,0.2,0.25,1.0
88799,0.07317073170731707,0.6,0.891,0.8,0.5833333333333334,1.0
88801,0.14634146341463414,1.0,0.5599999999999999,0.4,0.9166666666666666,1.0
88813,0.1951219512195122,1.0,0.616,0.2,0.0,1.0
88818,0.04878048780487805,1.0,0.746,0.4,0.5,0.25
88824,0.0975609756097561,1.0,0.747,0.4,0.16666666666666666,0.0
88838,0.0,0.8,0.5740000000000001,0.8,0.3333333333333333,0.75
88839,0.2926829268292683,0.6,0.51,0.2,0.5,0.75
88840,0.17073170731707318,0.8,0.8949999999999999,0.2,1.0,0.25
88843,0.024390243902439025,0.6,0.6519999999999999,0.8,0.8333333333333334,0.75
88851,0.07317073170731707,0.2,0.738,0.8,0.25,1.0
88856,0.36585365853658536,0.8,0.753,0.8,1.0,0.5
88859,0.17073170731707318,1.0,0.8949999999999999,0.2,0.8333333333333334,0.75
88870,0.04878048780487805,1.0,0.751,0.8,0.25,1.0
88873,0.24390243902439024,0.8,0.924,0.6,0.4166666666666667,1.0
88876,0.36585365853658536,0.4,0.984,1.0,0.6666666666666666,0.5
88879,0.2682926829268293,0.4,0.686,0.6,1.0,0.75
88889,0.3902439024390244,0.2,0.78,0.8,0.75,0.0
88892,0.024390243902439025,0.8,0.709,0.6,0.9166666666666666,0.5
88893,0.2926829268292683,0.6,0.5740000000000001,0.8,0.16666666666666666,0.0
88897,0.0,0.4,0.6559999999999999,0.8,0.75,1.0
88901,0.024390243902439025,1.0,0.944,0.2,0.5,0.75
88907,0.024390243902439025,0.8,0.8039999999999999,1.0,0.5,0.5
88908,0.36585365853658536,0.8,0.659,1.0,0.9166666666666666,1.0
88915,0.2682926829268293,0.2,0.647,0.8,0.8333333333333334,0.25
88918,0.34146341463414637,0.2,0.5589999999999999,0.2,0.0,0.75
88926,0.2926829268292683,0.2,0.5900000000000001,0.6,0.3333333333333333,1.0
88927,0.2682926829268293,0.6,0.9890000000000001,1.0,0.3333333333333333,0.25
88936,0.04878048780487805,0.2,0.5820000000000001,0.2,0.3333333333333333,0.75
88939,0.36585365853658536,1.0,0.608,0.2,0.8333333333333334,0.0
88940,0.1951219512195122,0.2,0.5740000000000001,0.8,0.75,0.75
88947,0.2926829268292683,0.6,0.5269999999999999,1.0,0.0,0.75
88949,0.17073170731707318,0.4,0.9339999999999999,1.0,0.8333333333333334,0.25
88950,0.1951219512195122,0.6,0.678,0.4,0.8333333333333334,0.75
88956,0.0,0.4,0.944,0.8,0.5833333333333334,0.75
88958,0.024390243902439025,0.2,0.8320000000000001,0.8,0.75,0.75
88966,0.07317073170731707,1.0,0.8210000000000001,1.0,1.0,0.5
88967,0.1951219512195122,0.2,0.993,0.8,0.75,0.5
88982,0.024390243902439025,1.0,0.6519999999999999,0.4,1.0,0.75
88985,0.3902439024390244,0.2,0.704,0.6,0.9166666666666666,0.0
88988,0.2926829268292683,0.6,0.532,0.8,0.16666666666666666,0.0
88989,0.2682926829268293,0.2,0.788,0.8,0.9166666666666666,0.75
88991,0.2682926829268293,0.6,0.682,0.4,0.5,0.5
88996,0.2926829268292683,1.0,0.921,0.4,0.0,0.25
88998,0.34146341463414637,0.6,0.603,0.8,0.9166666666666666,0.25
89015,0.04878048780487805,0.2,0.791,1.0,0.08333333333333333,0.5
89019,0.3902439024390244,0.2,0.752,1.0,0.0,0.75
89025,0.21951219512195122,1.0,0.5740000000000001,0.6,0.0,0.5
89031,0.12195121951219512,1.0,0.78,0.6,0.5833333333333334,0.75
89032,0.2682926829268293,0.4,0.874,1.0,0.8333333333333334,0.25
89039,0.024390243902439025,0.2,0.891,1.0,1.0,0.5
89052,0.2682926829268293,0.6,0.635,0.6,1.0,0.0
89054,0.14634146341463414,1.0,0.994,0.6,0.9166666666666666,1.0
89066,0.17073170731707318,0.4,0.9630000000000001,0.8,0.16666666666666666,0.75
89083,0.3170731707317073,0.2,0.608,0.6,0.25,0.0
89085,0.14634146341463414,0.8,0.721,0.4,0.8333333333333334,1.0
89089,0.2926829268292683,0.4,0.9560000000000001,0.6,0.9166666666666666,1.0
89093,0.24390243902439024,0.6,0.8960000000000001,0.4,0.25,0.5
89095,0.0,0.4,0.722,0.6,0.4166666666666667,0.0
89101,0.04878048780487805,0.6,0.89,0.6,0.5,0.75
89102,0.07317073170731707,1.0,0.71,0.4,0.3333333333333333,1.0
89103,0.1951219512195122,0.6,0.873,0.8,0.9166666666666666,0.0
89105,0.34146341463414637,0.4,0.725,0.4,0.16666666666666666,1.0
89109,0.12195121951219512,0.4,0.641,0.8,0.8333333333333334,0.0
89114,0.0,1.0,0.571,1.0,0.8333333333333334,0.25
89115,0.2926829268292683,0.2,0.588,0.8,0.16666666666666666,0.5
89116,0.1951219512195122,0.6,0.5700000000000001,0.2,0.5833333333333334,0.75
89121,0.07317073170731707,0.4,0.608,0.2,0.6666666666666666,1.0
89137,0.24390243902439024,1.0,0.993,1.0,0.25,0.0
89147,0.17073170731707318,0.8,0.9949999999999999,0.8,0.75,0.75
89150,0.14634146341463414,0.4,0.725,0.6,0.5833333333333334,0.0
89156,0.3902439024390244,0.6,0.627,0.8,1.0,0.0
89157,0.12195121951219512,0.4,0.8039999999999999,0.2,1.0,0.0
89158,0.04878048780487805,0.4,0.67,0.8,0.9166666666666666,0.25
89159,0.24390243902439024,0.4,0.516,0.4,1.0,0.0
